CrashID,CrashDate,CrashYear,CrashMonth,CrashHour,Latitude,Longitude,CrashSevr,CrashType,CrashTypGr,CrashAlcoh,NM_Type,NM_Age,NM_Sex,NM_Race,NM_Inj,NM_AlcDrg,NM_NumTot,NM_NumK,NM_NumA,NM_NumB,NM_NumC,NM_NumU,DrvrAge,DrvrSex,DrvrRace,DrvrVehTyp,SpeedLimit,RdClass,LightCond,Weather,County,City
103178988,2011-06-15,2011,June,18,36.012163,-78.905537,C: Possible Injury,Crossing Paths - Intersection - Other / Unknown,Crossing Paths - Other Circumstances,No,Bicyclist,26,Female,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,25,Female,Hispanic,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
103179735,2011-06-15,2011,June,20,36.001561,-78.866812,C: Possible Injury,Bicyclist Ride Out - Sign-Controlled Intersection,Bicyclist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,12,Male,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,48,Female,Hispanic,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
103183026,2011-06-02,2011,June,9,35.994032,-78.898619,C: Possible Injury,Motorist Left Turn - Same Direction,Motorist Left Turn / Merge,No,Bicyclist,21,Female,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,63,Female,White,Van,5 - 15 MPH,Local Street,Daylight,Clear,Durham,Durham
103183661,2011-06-22,2011,June,21,35.98644988,-78.92025812,B: Suspected Minor Injury,Bicyclist Ride Through - Sign-Controlled Intersection,Bicyclist Failed To Yield - Sign-Controlled Intersection,Yes,Bicyclist,46,Female,Black,B: Suspected Minor Injury,"Yes - Alcohol, Impairment Suspected",1,0,0,1,0,0,57,Female,White,Passenger Car,35,Local Street,Dark - Roadway Not Lighted,Clear,Durham,Durham
103188430,2011-06-27,2011,June,1,36.016802,-78.889423,A: Suspected Serious Injury,Lying in Roadway,Pedestrian in Roadway - Circumstances Unknown,Yes,Pedestrian,42,Male,Black,A: Suspected Serious Injury,"Yes - Alcohol And Other Drugs, Impairment Suspected",Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,72,Female,Black,Passenger Car,30 - 35 MPH,NC Route,Dark - Lighted Roadway,Clear,Durham,Durham
103189828,2011-06-30,2011,June,14,36.040267,-78.91214,C: Possible Injury,Bicyclist Left Turn - Same Direction,Bicyclist Left Turn / Merge,No,Bicyclist,15,Male,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,20,Male,Hispanic,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
103190901,2011-06-29,2011,June,2,35.99347,-78.901652,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,34,Male,Unknown/Missing,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,34,Male,White,Passenger Car,30 - 35 MPH,US Route,Dark - Lighted Roadway,Rain,Durham,Durham
103192881,2011-07-05,2011,July,18,36.017181,-78.900106,O: No Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,21,Male,White,O: No Injury,Unknown,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,29,Female,Black,Passenger Car,5 - 15 MPH,Local Street,Daylight,Clear,Durham,Durham
103199432,2011-06-20,2011,June,7,35.935415,-78.908767,C: Possible Injury,Dash,Dash / Dart-Out,No,Pedestrian,56,Male,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,53,Male,Black,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
103201044,2011-06-25,2011,June,21,35.973828,-78.887734,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,47,Female,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,39,Male,White,Commercial Bus,30 - 35 MPH,Local Street,Dusk,Clear,Durham,Durham
103204723,2011-07-19,2011,July,18,35.946032,-78.921656,B: Suspected Minor Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,43,Female,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,Sport Utility,40 - 45 MPH,Local Street,Daylight,Clear,Durham,Durham
103213435,2011-07-28,2011,July,18,35.947929,-78.923815,C: Possible Injury,Motorist Right Turn - Same Direction,Motorist Right Turn / Merge,No,Bicyclist,30,Male,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,Sport Utility,40 - 45 MPH,Local Street,Daylight,Clear,Durham,Durham
103226280,2011-08-12,2011,August,16,35.986767,-78.843669,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,24,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Sport Utility,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
103226767,2011-08-12,2011,August,17,36.007867,-78.933985,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,38,Female,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,30,Male,Hispanic,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
103227191,2011-08-11,2011,August,17,35.973964,-78.931929,B: Suspected Minor Injury,Bicyclist Ride Out - Sign-Controlled Intersection,Bicyclist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,26,Male,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,25,Female,White,Sport Utility,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
103229867,2011-08-17,2011,August,2,35.984332,-78.904887,C: Possible Injury,Head-On - Unknown,Head-On,No,Bicyclist,13,Female,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,Passenger Car,20 - 25 MPH,Local Street,Dark - Roadway Not Lighted,Clear,Durham,Durham
103232338,2011-08-20,2011,August,17,35.907222,-78.922581,B: Suspected Minor Injury,Commercial Bus-Related,Bus-Related,No,Pedestrian,13,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,60,Male,White,Passenger Car,40 - 45 MPH,NC Route,Daylight,Clear,Durham,Durham
103233423,2011-08-22,2011,August,14,36.020282,-78.948764,C: Possible Injury,Trapped,Multiple Threat / Trapped,No,Pedestrian,45,Male,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,US Route,Daylight,Clear,Durham,Durham
103235091,2011-08-22,2011,August,14,35.918475,-78.925258,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,Motorist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,14,Male,Hispanic,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,18,Female,Black,Passenger Car,5 - 15 MPH,Local Street,Daylight,Clear,Durham,Durham
103236594,2011-08-26,2011,August,11,35.905497,-78.917254,C: Possible Injury,Motorist Left Turn - Opposite Direction,Motorist Left Turn / Merge,No,Bicyclist,42,Female,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,19,Female,Black,Passenger Car,40 - 45 MPH,NC Route,Daylight,Clear,Durham,Durham
103236781,2011-08-27,2011,August,5,35.99874,-78.880371,B: Suspected Minor Injury,Vehicle - Vehicle / Object,Unusual Circumstances,No,Pedestrian,22,Male,Hispanic,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Rain,Durham,Durham
103238192,2011-08-29,2011,August,18,35.915148,-78.888819,C: Possible Injury,Bicyclist Left Turn - Same Direction,Bicyclist Left Turn / Merge,No,Bicyclist,32,Male,Asian,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,47,Female,American Indian,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Cloudy,Durham,Durham
103241943,2011-09-02,2011,September,7,36.024128,-78.917973,C: Possible Injury,Dash,Dash / Dart-Out,No,Pedestrian,22,Female,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,40,Female,Black,Sport Utility,5 - 15 MPH,Local Street,Daylight,Clear,Durham,Durham
103242726,2011-09-04,2011,September,17,35.959273,-78.897303,B: Suspected Minor Injury,Motorist Overtaking - Bicyclist Swerved,Motorist Overtaking Bicyclist,No,Bicyclist,12,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,18,Female,Black,Passenger Car,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
103247061,2011-08-28,2011,August,11,35.951242,-78.847357,C: Possible Injury,Motorist Overtaking - Misjudged Space,Motorist Overtaking Bicyclist,No,Bicyclist,58,Male,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,"Single Unit Truck (2-Axle, 6-Tire)",30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,None - Rural Crash
103250740,2011-09-14,2011,September,8,36.010065,-78.990003,B: Suspected Minor Injury,Motorist Drive Out - Sign-Controlled Intersection,Motorist Failed to Yield - Sign-Controlled Intersection,No,Bicyclist,41,Female,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,71,Male,White,Passenger Car,40 - 45 MPH,Secondary Route,Daylight,Clear,Durham,None - Rural Crash
103252756,2011-09-06,2011,September,8,36.000021,-78.909248,C: Possible Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,29,Female,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,20,Female,White,Sport Utility,20 - 25 MPH,US Route,Daylight,Rain,Durham,Durham
103254474,2011-09-19,2011,September,12,36.016839,-78.91068,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,43,Female,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Sport Utility,30 - 35 MPH,Local Street,Daylight,Cloudy,Durham,Durham
103258746,2011-09-23,2011,September,17,36.019631,-78.889951,C: Possible Injury,Motorist Right Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,Yes,Pedestrian,56,Male,Black,C: Possible Injury,"Yes - Alcohol, Impairment Suspected",Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Van,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
103259112,2011-09-23,2011,September,9,36.008182,-78.937302,B: Suspected Minor Injury,Motorist Right Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,24,Female,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,26,Female,White,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Rain,Durham,Durham
103259117,2011-09-23,2011,September,22,35.986067,-78.888536,C: Possible Injury,Dash,Dash / Dart-Out,No,Pedestrian,4,Female,Hispanic,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,55,Female,Black,Sport Utility,30 - 35 MPH,Secondary Route,Dark - Lighted Roadway,Clear,Durham,Durham
103260273,2011-09-26,2011,September,9,36.064994,-78.931804,O: No Injury,Motorist Right Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,0,Unknown,Unknown/Missing,Unknown Injury,No,1,0,0,0,0,1,48,Female,White,Passenger Car,35,NC Route,Daylight,Clear,Durham,Durham
103260527,2011-09-26,2011,September,18,35.961024,-78.908722,B: Suspected Minor Injury,Ice Cream / Vendor Truck-Related,Unique Midblock,No,Pedestrian,3,Female,Hispanic,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,48,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
103261384,2011-09-27,2011,September,15,36.036126,-78.872748,C: Possible Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,17,Male,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
103262803,2011-09-28,2011,September,8,36.010606,-78.935961,O: No Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,41,Female,Asian,O: No Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,50,Female,Black,Passenger Car,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
103262808,2011-09-24,2011,September,20,35.970557,-78.939253,B: Suspected Minor Injury,Walking in Roadway,Pedestrian in Roadway - Circumstances Unknown,No,Pedestrian,7,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,5 - 15 MPH,Unknown,Dusk,Clear,Durham,Durham
103264326,2011-10-02,2011,October,11,35.99521,-78.921479,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,11,Male,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,18,Male,Hispanic,Pickup,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
103265898,2011-09-13,2011,September,18,35.997485,-78.933175,Unknown Injury,Motorist Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,40,Female,Black,Unknown Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Unknown,30 - 35 MPH,Local Street,Daylight,Clear,Durham,Durham
103266585,2011-10-03,2011,October,17,36.085433,-78.940823,B: Suspected Minor Injury,Playing in Roadway,Working or Playing in Roadway,No,Pedestrian,15,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Truck/Trailer,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
103266663,2011-09-09,2011,September,13,35.994032,-78.898619,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,34,Female,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,26,Female,Black,Sport Utility,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
103267375,2011-10-05,2011,October,10,36.036685,-78.895785,O: No Injury,Bicyclist Ride Through - Signalized Intersection,Bicyclist Failed to Yield - Signalized Intersection,No,Bicyclist,30,Male,Black,O: No Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,32,Female,White,Passenger Car,30 - 35 MPH,Unknown,Daylight,Clear,Durham,Durham
103275138,2011-10-15,2011,October,7,35.994032,-78.898619,B: Suspected Minor Injury,Walking Along Roadway Against Traffic - From Behind,Walking Along Roadway,No,Pedestrian,13,Male,Hispanic,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,40 - 45 MPH,Secondary Route,Dawn,Clear,Durham,None - Rural Crash
103275447,2011-10-14,2011,October,19,36.005113,-78.884903,C: Possible Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,58,Male,Black,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,44,Female,Black,Passenger Car,40 - 45 MPH,NC Route,Dark - Roadway Not Lighted,Clear,Durham,Durham
103283494,2011-10-15,2011,October,14,35.969394,-78.910766,B: Suspected Minor Injury,Motorist Left Turn - Perpendicular Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,24,Female,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Van,20 - 25 MPH,Local Street,Daylight,Clear,Durham,Durham
103288153,2011-10-27,2011,October,10,36.00767,-78.92218,C: Possible Injury,Bicyclist Left Turn - Same Direction,Bicyclist Left Turn / Merge,No,Bicyclist,28,Female,White,C: Possible Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,68,Male,White,Passenger Car,20 - 25 MPH,US Route,Daylight,Clear,Durham,Durham
103288156,2011-10-30,2011,October,16,35.939594,-78.906925,B: Suspected Minor Injury,Dash,Dash / Dart-Out,No,Pedestrian,40,Female,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,20,Female,Black,Passenger Car,40 - 45 MPH,Local Street,Daylight,Clear,Durham,Durham
103291512,2011-11-02,2011,November,6,36.013378,-78.919017,B: Suspected Minor Injury,Walking Along Roadway With Traffic - From Behind,Walking Along Roadway,No,Pedestrian,14,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,55,Male,Black,Passenger Car,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
103292597,2011-11-01,2011,November,21,35.9969,-78.910269,O: No Injury,Motorist Drive Out - Right Turn on Red,Motorist Failed to Yield - Signalized Intersection,No,Bicyclist,26,Female,White,O: No Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown/Missing,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Rain,Durham,Durham
103297714,2011-11-08,2011,November,13,36.019631,-78.889951,B: Suspected Minor Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,40,Male,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,Secondary Route,Daylight,Clear,Durham,Durham
103298300,2011-11-08,2011,November,19,35.992829,-78.869704,B: Suspected Minor Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,84,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,30 - 35 MPH,US Route,Dusk,Clear,Durham,Durham
103301210,2011-11-12,2011,November,22,35.931804,-78.916773,C: Possible Injury,Walking Along Roadway Against Traffic - From Front,Walking Along Roadway,Yes,Pedestrian,24,Male,Black,C: Possible Injury,"Yes - Alcohol, Impairment Suspected",Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Passenger Car,40 - 45 MPH,Secondary Route,Dark - Roadway Not Lighted,Cloudy,Durham,Durham
103301215,2011-11-09,2011,November,6,35.910667,-78.934786,B: Suspected Minor Injury,Motorist Left Turn - Parallel Paths,Crossing Roadway - Vehicle Turning,No,Pedestrian,77,Male,Black,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,43,Male,Asian,Van,40 - 45 MPH,NC Route,Dusk,Clear,Durham,Durham
103306281,2011-11-04,2011,November,11,36.033119,-78.910794,B: Suspected Minor Injury,Motor Vehicle Loss of Control,Unusual Circumstances,No,Pedestrian,37,Male,White,B: Suspected Minor Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,Unknown,Unknown,Pickup,30 - 35 MPH,Local Street,Dark - Lighted Roadway,Rain,Durham,Durham
103307759,2011-11-16,2011,November,18,35.98551,-78.880517,O: No Injury,Pedestrian Failed to Yield,Crossing Roadway - Vehicle Not Turning,No,Pedestrian,19,Female,Black,O: No Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,26,Female,White,Passenger Car,20 - 25 MPH,Local Street,Dark - Lighted Roadway,Rain,Durham,Durham
103310509,2011-11-21,2011,November,12,35.977899,-78.892431,A: Suspected Serious Injury,Dash,Dash / Dart-Out,No,Pedestrian,25,Female,Black,A: Suspected Serious Injury,No,Not coded,Not coded,Not coded,Not coded,Not coded,Not coded,63,Male,Black,Pickup,30 - 35 MPH,NC Route,Daylight,Clear,Durham,Durham
103317893,2011-11-22,2011,November,18,35.993996,-78.90143,B: Suspected Minor Injury,Trapped,Multiple Threat / Trapped,No,Pedestrian,63,Female,White,B: Suspected Minor Injury,Missing,1,Not coded,Not coded,1,Not coded,Not coded,45,Male,Black,Van,Unknown,Local Street,Dark - Lighted Roadway,Clear,Durham,Durham
